Study,Format,Model,Structure_Type,Factor_Domain,Item,Loading,Loading_Abs,Alpha,Omega,Eigenvalue,Variance_Explained,N_Items,N_Participants,RMSEA,CFI,TLI,SRMR,File_Source
STUDY_3,binary_simple,gpt_4,Original,Extraversion,Bold,-0.9924355723392211,0.9924355723392211,0.9906043964371515,0,7.486986074689518,0.9358732593361897,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Extraversion,Energetic,-0.9815303516088044,0.9815303516088044,0.9906043964371515,0,7.486986074689518,0.9358732593361897,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Extraversion,Extraverted,-0.9961723167100635,0.9961723167100635,0.9906043964371515,0,7.486986074689518,0.9358732593361897,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Extraversion,Talkative,-0.9816553408123109,0.9816553408123109,0.9906043964371515,0,7.486986074689518,0.9358732593361897,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Extraversion,Bashful,-0.8824835154539212,0.8824835154539212,0.9906043964371515,0,7.486986074689518,0.9358732593361897,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Extraversion,Quiet,-0.9715292666935381,0.9715292666935381,0.9906043964371515,0,7.486986074689518,0.9358732593361897,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Extraversion,Shy,-0.9542992806843492,0.9542992806843492,0.9906043964371515,0,7.486986074689518,0.9358732593361897,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Extraversion,Withdrawn,-0.9743284853613003,0.9743284853613003,0.9906043964371515,0,7.486986074689518,0.9358732593361897,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Agreeableness,Cooperative,-0.8814724701780454,0.8814724701780454,0.9659371137044284,0,6.283975465873994,0.7854969332342493,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Agreeableness,Kind,-0.9341124628834896,0.9341124628834896,0.9659371137044284,0,6.283975465873994,0.7854969332342493,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Agreeableness,Sympathetic,-0.9216450098735826,0.9216450098735826,0.9659371137044284,0,6.283975465873994,0.7854969332342493,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Agreeableness,Warm,-0.9215587136578002,0.9215587136578002,0.9659371137044284,0,6.283975465873994,0.7854969332342493,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Agreeableness,Cold,-0.92137773940246,0.92137773940246,0.9659371137044284,0,6.283975465873994,0.7854969332342493,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Agreeableness,Harsh,-0.8389878356903214,0.8389878356903214,0.9659371137044284,0,6.283975465873994,0.7854969332342493,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Agreeableness,Rude,-0.816597240512631,0.816597240512631,0.9659371137044284,0,6.283975465873994,0.7854969332342493,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Agreeableness,Unsympathetic,-0.8461956568187368,0.8461956568187368,0.9659371137044284,0,6.283975465873994,0.7854969332342493,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Conscientiousness,Efficient,-0.9822440415631165,0.9822440415631165,0.9895423167323673,0,7.479681247207987,0.9349601559009983,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Conscientiousness,Organized,-0.9776384841165201,0.9776384841165201,0.9895423167323673,0,7.479681247207987,0.9349601559009983,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Conscientiousness,Practical,-0.8870406260650291,0.8870406260650291,0.9895423167323673,0,7.479681247207987,0.9349601559009983,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Conscientiousness,Systematic,-0.9782695952612731,0.9782695952612731,0.9895423167323673,0,7.479681247207987,0.9349601559009983,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Conscientiousness,Careless,-0.9744088560755703,0.9744088560755703,0.9895423167323673,0,7.479681247207987,0.9349601559009983,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Conscientiousness,Disorganized,-0.9843190378875429,0.9843190378875429,0.9895423167323673,0,7.479681247207987,0.9349601559009983,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Conscientiousness,Inefficient,-0.9725143611646482,0.9725143611646482,0.9895423167323673,0,7.479681247207987,0.9349601559009983,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Conscientiousness,Sloppy,-0.9752474769389338,0.9752474769389338,0.9895423167323673,0,7.479681247207987,0.9349601559009983,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Neuroticism,Jealous,-0.9374898357646829,0.9374898357646829,0.98560416312262,0,6.41725526150185,0.9167507516431215,7,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Neuroticism,Fretful,-0.9884612440532019,0.9884612440532019,0.98560416312262,0,6.41725526150185,0.9167507516431215,7,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Neuroticism,Moody,-0.9868486272980628,0.9868486272980628,0.98560416312262,0,6.41725526150185,0.9167507516431215,7,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Neuroticism,Temperamental,-0.9863780832583633,0.9863780832583633,0.98560416312262,0,6.41725526150185,0.9167507516431215,7,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Neuroticism,Touchy,-0.9837249885862801,0.9837249885862801,0.98560416312262,0,6.41725526150185,0.9167507516431215,7,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Neuroticism,Relaxed,-0.9123024166921752,0.9123024166921752,0.98560416312262,0,6.41725526150185,0.9167507516431215,7,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Neuroticism,Unenvious,-0.9024909691185731,0.9024909691185731,0.98560416312262,0,6.41725526150185,0.9167507516431215,7,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Openness,Complex,-0.9289889790814386,0.9289889790814386,0.9645145017985026,0,6.229010072412697,0.7786262590515871,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Openness,Creative,-0.9616908211852421,0.9616908211852421,0.9645145017985026,0,6.229010072412697,0.7786262590515871,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Openness,Deep,-0.8819599420247881,0.8819599420247881,0.9645145017985026,0,6.229010072412697,0.7786262590515871,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Openness,Imaginative,-0.9604219338937168,0.9604219338937168,0.9645145017985026,0,6.229010072412697,0.7786262590515871,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Openness,Intellectual,-0.8875314999843941,0.8875314999843941,0.9645145017985026,0,6.229010072412697,0.7786262590515871,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Openness,Philosophical,-0.8944150836977337,0.8944150836977337,0.9645145017985026,0,6.229010072412697,0.7786262590515871,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Openness,Uncreative,-0.8486534544518474,0.8486534544518474,0.9645145017985026,0,6.229010072412697,0.7786262590515871,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
STUDY_3,binary_simple,gpt_4,Original,Openness,Unintellectual,-0.6580072127278217,0.6580072127278217,0.9645145017985026,0,6.229010072412697,0.7786262590515871,8,200,0,0,0,0,study_3_binary_simple_results_bfi_to_minimarker_binary_gpt_4_temp1
